county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
10,1,5,3.5,3202,10454,1986,625000
48,2,3,2.5,1558,436,2020,349000
20,1,4,2.0,1800,12197,2023,435000
48,1,6,2.0,1874,6098,1954,490000
48,0,2,1.0,1372,1307,2003,415000
34,2,3,2.5,1887,1307,2010,465000
56,1,3,1.0,1571,6970,1909,305000
48,1,6,3.0,3258,7405,2013,583000
34,1,4,1.0,2406,9148,1978,505000
50,1,4,2.0,2068,12197,1987,647900
52,1,5,3.0,2917,11326,2017,765000
48,1,3,2.0,1940,8276,1988,497000
52,1,3,2.0,2766,11761,2001,525000
48,1,4,2.0,1277,6970,1943,419900
34,1,3,1.0,1028,6534,1955,359900
48,1,4,2.5,2724,3485,2020,509000
4,1,3,1.0,2636,35719,1975,449000
32,1,5,4.0,3494,13504,2022,999500
20,1,3,2.0,3400,12197,2021,445000
50,1,7,3.5,5750,11761,2023,1750000
34,1,4,3.5,2536,10019,1997,579000
48,1,8,5.0,9796,63598,2021,6500000
10,1,4,2.0,1804,5663,2016,468000
48,1,2,1.0,1047,6098,1945,375000
10,1,6,2.0,3012,12632,2002,599900
52,1,3,2.0,1570,13068,1975,429000
48,2,3,2.5,2403,1307,2023,386900
48,1,5,2.0,3109,7841,2019,670000
48,1,7,4.0,4445,8276,2020,825000
20,1,3,2.0,3107,21780,2023,499000
34,1,3,2.5,2001,6970,1993,445000
34,1,4,2.5,5165,14810,2004,875000
34,1,4,2.5,5165,14810,2004,875000
10,1,7,4.5,7641,33106,1992,1275000
48,1,5,3.0,2554,10454,1977,450000
34,1,4,1.0,1726,8712,1978,425000
34,2,4,2.5,2394,2178,2006,549900
42,1,2,2.5,1800,2178,2003,990000
56,2,3,2.5,1362,1742,2010,329900
48,2,3,1.5,1940,871,2023,415950
34,1,4,2.0,3006,11326,1962,1125000
34,1,5,1.0,2250,9583,1974,489900
34,0,2,1.0,956,436,1978,275000
34,1,4,2.0,1824,8712,1971,450000
10,1,3,2.0,2162,6098,1998,465000
42,1,2,2.5,1700,2178,2003,990000
56,1,2,1.0,963,6970,1947,299900
44,1,5,3.0,2252,8712,2002,425000
48,0,3,2.0,1224,1307,1999,359999
48,1,4,2.0,3214,9148,2007,619900
48,1,4,2.0,1540,7841,1998,445000
2,1,5,2.0,2697,12197,2004,550000
48,1,5,2.5,3198,13504,2005,525000
34,1,4,1.0,1900,6970,1983,457000
34,1,4,2.5,3341,3920,2023,671450
20,1,3,2.0,2500,18295,2014,419000
52,1,4,2.5,1770,8712,1981,457000
34,1,3,1.0,1536,9148,1942,549500
34,2,3,2.5,1556,436,2005,390000
34,2,3,2.5,1296,1742,2005,349900
34,2,4,2.0,1253,436,1998,385000
34,1,4,1.0,2072,8712,1976,445000
50,1,4,2.0,1840,6970,1945,499000
56,1,3,2.0,1200,8276,1995,370000
2,1,5,1.5,2250,9148,1960,373000
48,1,5,2.5,4858,10454,2008,900000
48,1,6,1.0,2336,21780,1989,599900
10,1,6,1.0,2110,7841,1979,414900
34,1,3,2.0,2816,6098,2020,609990
34,1,3,2.0,1624,3920,1987,480000
12,1,5,2.5,2392,8276,2002,325000
56,1,5,2.0,3378,12197,1977,550000
48,0,1,1.0,618,436,1969,210000
42,1,7,3.0,12297,53143,2024,22900000
52,1,4,3.5,4578,12632,2022,2599333
52,2,3,2.5,1673,1307,2022,429900
56,1,5,2.0,2943,21780,2022,961000
48,1,6,2.5,4072,11326,2023,945000
24,1,4,2.5,4134,104544,1995,895000
48,1,6,7.0,11448,40511,2005,3299000
44,1,3,2.0,3378,21780,2023,654000
24,2,3,2.5,1600,1742,2022,385000
52,1,4,3.0,2202,3920,2023,599000
48,2,3,3.0,2257,2614,2022,499900
34,1,3,2.0,2532,6098,2022,729900
52,1,6,4.0,4064,8712,2022,849000
52,1,3,1.5,2840,84506,1969,1495000
52,1,5,2.5,3056,19602,2022,960000
50,1,5,4.5,4824,10019,2006,1349000
4,1,6,3.5,3624,10019,2011,740000
48,1,5,2.5,3580,8712,2006,695000
26,1,5,2.0,2412,51836,2003,475000
34,1,5,2.5,3462,5663,1998,729000
34,0,1,1.0,620,436,2011,435000
34,1,3,2.0,3730,5663,2023,599990
56,1,6,3.0,4158,15682,2004,694999
52,2,5,5.5,2406,1742,2019,892000
44,1,6,3.5,4525,16117,2021,899900
44,1,5,3.5,3364,14810,2022,599950
34,1,4,1.0,2007,10454,1986,550000
52,1,3,3.5,4345,43996,1996,750000
2,2,3,2.5,1700,1742,2023,324900
56,1,4,1.0,1570,10019,1998,405000
10,0,1,1.0,500,0,2022,225000
52,1,3,2.0,1681,5663,2016,485000
50,1,4,3.5,4550,8712,2023,1219950
52,2,3,2.0,1320,0,1984,264900
2,1,6,1.0,2408,13504,1956,374900
52,1,5,3.0,2302,10454,1997,580000
34,1,3,1.0,2528,18731,1940,650000
34,1,4,2.0,1800,8712,1974,502500
44,1,3,2.5,2579,5227,2022,530000
4,1,6,3.5,4523,13939,1996,850000
48,1,6,2.0,2649,8712,1998,569900
20,1,7,3.0,3850,9148,2003,575000
20,1,4,2.0,1400,25700,1975,375000
10,1,5,3.5,4576,14810,2005,999400
4,2,4,2.0,2632,6098,2021,465000
56,1,5,1.0,2660,7841,1959,425000
34,2,3,2.5,2139,871,2013,445000
34,1,5,3.0,2687,10454,1996,625000
4,2,3,2.5,1340,871,2008,310000
2,1,5,1.0,2050,8276,1961,414900
10,1,4,2.0,2542,8276,1991,525000
56,1,2,1.0,1196,6098,1996,404900
20,1,4,1.0,1424,8712,1939,350000
10,1,2,1.0,842,7841,1943,325000
48,1,3,2.0,1902,3049,2018,509000
34,1,3,1.0,1466,6098,1951,525000
34,1,5,2.0,4066,7405,1976,999500
2,1,3,1.0,2154,13504,1888,310000
48,1,4,2.5,2293,10019,2023,596000
48,2,4,3.5,3489,5227,2006,649900
10,2,4,1.0,1701,436,1979,420000
34,2,2,2.5,2029,2614,2016,449900
2,1,3,2.0,2858,16988,2023,484900
42,2,2,1.5,1383,436,1982,1250000
34,2,3,1.0,2143,436,2022,439950
34,1,4,2.0,1872,8712,1977,535000
44,1,5,3.0,2520,7841,2004,474900
34,1,7,4.5,5976,9148,2016,1250000
48,1,6,4.0,3376,8712,2019,689900
34,1,6,3.0,2869,13068,2001,650000
0,1,3,1.0,1537,20473,1910,295000
48,1,4,2.5,3479,2614,2016,699900
48,2,3,3.0,2308,1307,2019,469900
28,1,4,2.0,2729,8712,2012,635000
42,0,2,2.0,1080,436,1979,739000
34,0,2,2.0,1070,436,1999,319900
52,2,3,2.5,1354,871,2003,321000
52,1,3,2.0,2111,3920,2003,539000
48,2,3,2.5,1697,1307,2013,379000
52,1,3,1.0,1828,4356,2004,549000
34,1,4,2.5,2432,5663,2003,560000
34,1,4,2.0,2100,5227,1924,849900
48,1,4,3.5,2590,3485,2017,499900
48,1,3,2.5,2989,3485,2019,554900
34,2,3,2.0,1337,871,2018,399999
34,2,2,1.0,1452,436,1981,365000
10,1,4,2.0,1726,6534,1993,449900
52,1,3,2.0,1376,3485,1997,375000
10,1,3,1.5,2527,6098,2023,539900
10,1,6,3.0,3402,7841,2007,699000
48,1,3,1.0,1904,6534,1917,430000
48,1,5,2.0,2454,6534,1947,599000
10,2,2,1.5,976,436,1971,290000
34,1,4,1.0,1848,6098,1950,669900
34,1,4,2.5,4046,13939,1983,1599000
34,2,2,2.5,1290,436,1974,410000
34,1,4,3.0,2982,8712,1962,825000
48,1,5,3.0,3419,15682,2016,749900
48,1,5,3.0,3384,20038,2000,899000
0,1,3,2.0,1720,14810,1910,229900
0,1,3,2.0,1720,14810,1910,229900
48,1,4,2.5,2038,13504,2001,559000
4,1,2,1.0,1399,19602,1930,270000
52,1,3,2.5,3553,57064,1983,649000
10,1,4,2.0,2000,7405,1957,449900
48,1,3,2.5,2902,5227,2018,599900
34,1,3,1.0,864,13504,1956,375000
56,1,4,2.0,1968,10019,1970,440000
56,1,4,2.5,3478,11326,1984,830000
34,0,3,2.0,1163,436,2002,315000
34,1,5,2.5,4230,38333,1977,1350000
10,1,4,1.0,3141,11326,1964,490000
34,1,6,3.0,2078,7841,2003,515000
34,1,3,1.5,2136,6534,1991,500000
34,1,5,2.5,4516,15682,1979,1195000
34,2,4,2.5,2082,1307,2016,469900
10,1,5,2.0,1694,6534,2000,475000
56,2,3,2.5,1580,436,2007,390000
56,1,3,2.0,1600,10019,1999,430000
52,1,4,2.5,2646,10019,2016,832577
48,1,4,2.0,2872,11326,2008,530000
34,1,4,1.0,2001,13068,1959,550000
34,1,7,3.5,4154,18295,1987,1100000
34,1,5,4.5,4603,17424,1998,1250000
42,1,4,2.5,2920,24829,2018,2900000
10,2,3,1.5,1643,871,2022,415000
44,1,4,2.5,3733,23522,2023,568250
44,2,3,2.5,2280,1307,2022,376121
48,1,5,2.5,3100,9583,1996,594900
34,1,3,2.5,4326,10890,2005,929000
42,1,4,3.0,2065,16988,1996,632000
44,1,3,2.0,3378,21780,2023,654000
44,1,3,1.0,2777,13939,2022,499000
44,1,4,3.0,2596,6970,2020,469000
20,1,3,2.0,1200,9148,1992,349900
56,1,4,1.0,2750,43560,1983,799000
56,1,3,2.5,2898,71003,2016,999900
44,1,6,4.0,4092,43560,2018,625000
34,1,4,2.5,5167,9583,2022,1600000
50,1,3,2.5,2529,3920,2017,1299000
20,2,2,2.5,2101,871,2021,709000
20,1,3,2.0,3290,11326,2023,475000
26,1,4,2.0,2039,8276,1983,320000
48,1,3,2.5,3141,6970,2022,530000
20,2,1,2.0,621,0,1984,245000
52,1,4,3.5,2744,12632,2014,1150000
44,1,5,3.0,3553,11326,2009,529500
52,1,6,7.0,4360,13068,2022,2429999
56,1,2,1.0,943,4356,1895,289900
50,1,5,4.0,3535,3485,2001,1149000
4,1,3,2.0,2871,10454,2022,479900
48,2,4,3.5,2212,1307,2007,499000
50,2,3,3.5,2463,3485,2023,1845000
52,1,5,4.5,3340,13068,2023,881900
52,1,3,2.0,1612,7841,2007,435000
10,1,4,2.5,2783,12632,1997,559500
52,2,5,5.5,2406,17424,2019,892000
34,1,3,2.0,967,4792,1946,399900
26,1,3,2.5,2104,27443,1942,325000
48,1,3,1.0,1110,7405,1900,369900
18,2,4,2.0,2100,6098,2017,1295000
44,1,3,1.0,3163,21780,2022,585000
56,1,3,2.0,1945,14810,2023,594900
34,2,3,2.0,2155,871,2016,469900
48,1,3,2.5,2634,6098,2023,649990
52,1,4,3.0,2170,6970,2022,799000
56,1,6,3.5,3435,11761,2007,624999
4,1,3,2.0,3402,13504,2023,508900
10,1,3,2.0,3285,11761,2023,659000
34,1,6,2.5,3530,21780,1995,750000
10,0,2,2.0,963,871,2020,295000
52,1,3,2.0,1757,11326,1993,449900
34,0,1,1.0,540,436,1958,275000
44,1,3,2.0,2596,7841,2023,429000
52,1,4,4.5,2910,6970,2023,1100000
56,1,5,2.0,2587,2614,2020,509990
28,1,6,1.5,4077,47045,2004,1175000
34,1,4,1.0,1805,7841,1977,650000
34,1,4,2.0,2050,4792,1951,550000
48,1,5,1.0,2734,9583,1978,525000
34,1,2,1.5,2924,5663,2002,549000
34,1,5,2.0,1741,7405,1972,473250
48,1,3,1.0,1040,5227,1965,347777
10,1,5,3.5,3290,8276,2017,769900
48,1,7,4.0,3416,9148,2004,724999
48,1,5,1.0,2610,28314,1971,665000
34,1,2,1.0,720,6970,1950,370000
48,1,3,2.5,1780,3049,2019,460000
56,1,5,3.0,2732,8276,1998,469000
48,2,3,2.5,2187,1307,2023,431990
34,0,3,1.0,3444,436,1986,479900
56,1,4,2.0,1768,6970,1946,364900
56,1,3,1.0,2450,19602,1950,345000
52,1,3,3.0,2624,11326,2015,749900
56,1,4,2.5,2928,13939,1997,585000
34,1,4,1.0,1889,8712,1977,420000
34,2,3,2.0,1360,871,2014,399900
10,1,2,2.0,1871,3049,2023,478900
34,0,2,1.0,900,4356,1989,290000
34,0,2,1.0,1085,436,1984,387500
20,1,5,3.0,3102,26572,1968,424900
52,1,4,2.5,2682,9583,2023,578400
34,1,5,3.0,3185,2614,2012,625000
48,2,3,3.5,2440,1307,2020,480000
20,2,3,2.5,1578,871,2007,295000
34,1,6,2.5,5456,15246,2012,1000000
52,1,7,5.0,4560,34848,2007,799000
48,2,3,2.5,2187,1307,2023,426990
34,1,2,1.0,1489,3485,1886,459900
48,2,4,2.5,1588,5227,2022,444900
42,0,2,2.0,945,0,1997,660000
34,0,2,1.0,1495,436,1971,515000
52,0,2,1.0,925,0,2023,229900
34,2,2,2.0,1526,3049,2003,400000
10,1,5,3.5,5234,12197,2000,1025000
34,1,6,2.5,4012,16117,2013,950000
34,1,4,2.0,2260,9148,1997,564900
34,2,3,2.5,2675,436,2018,550000
34,0,3,1.0,1680,436,1979,399900
56,1,6,3.0,3384,17860,2011,699900
34,0,3,2.0,1414,436,1965,520000
48,0,2,1.0,925,871,2021,295000
48,1,7,3.5,5509,11326,2016,995000
48,1,4,2.5,3308,9583,2006,599900
52,1,3,2.5,3353,57064,1983,649000
34,1,2,1.0,939,2614,1906,499900
48,0,2,1.0,925,871,2021,295000
10,1,4,2.5,2345,7405,2006,585000
34,1,4,3.0,1697,8712,1959,550000
44,1,3,2.0,3072,15246,2007,485000
52,1,3,2.0,1739,8276,2023,495000
48,1,2,1.0,989,8712,1947,314900
56,1,3,1.5,1845,9148,1962,399900
34,1,6,3.5,4284,9583,1986,972000
4,1,3,1.5,1600,32234,1909,375000
50,0,3,2.0,1406,0,2021,499999
34,1,4,1.0,1952,7841,1957,575000
48,1,6,4.5,8312,51836,2003,1395000
46,1,5,2.5,3916,444748,2007,749000
10,2,4,2.0,2881,1742,1986,525000
42,0,2,2.0,899,0,1982,680000
52,1,3,2.0,1389,7841,2023,457684
44,1,3,2.0,3378,21780,2023,654000
34,1,6,4.5,3991,5663,2022,849900
34,2,4,3.5,2803,13939,2023,1295000
34,1,4,3.5,4415,9583,2020,729000
4,1,3,2.0,3647,12197,2023,600000
56,1,4,2.5,5020,217800,1996,949999
20,1,5,3.0,3131,8712,1978,400000
50,1,4,3.5,4217,33106,2018,3345000
34,0,4,2.5,2472,436,1973,490000
44,1,3,2.0,2930,6970,2023,464990
44,1,3,1.0,1824,47480,1968,345000
44,1,4,3.0,3072,21780,2010,525000
52,2,3,2.5,1892,2178,2023,439900
56,2,3,2.5,1549,436,2023,394900
20,1,4,2.5,2107,22216,2022,540000
52,1,3,2.0,1616,7405,2001,559900
52,2,3,2.5,1642,1307,2022,414900
34,1,3,2.5,2940,436,2004,550000
52,1,4,2.5,3470,43996,1995,868888
20,1,4,3.0,3231,7841,2017,485000
52,1,3,3.0,2583,222592,1980,998500
56,1,4,2.0,1834,8276,1979,465000
34,2,3,3.5,2253,1307,2020,483900
50,1,5,2.0,1865,20909,1979,759000
52,1,5,4.0,2747,12197,2011,700000
42,1,5,2.5,4898,26572,2018,2900000
34,0,2,1.0,826,436,1961,299900
34,1,3,2.5,3192,5227,2004,585000
34,2,4,2.5,2668,1307,2018,549900
34,1,6,3.5,3192,6534,2004,660000
4,1,5,3.0,3574,8712,1992,649000
34,1,3,2.0,1907,871,2018,520000
50,1,2,1.0,1146,6534,1905,449000
42,1,7,4.5,5935,14810,2002,1675000
52,1,5,3.0,2720,10019,1981,925000
52,2,2,2.0,1145,2178,2000,320000
56,1,4,3.0,2261,6534,2019,585000
34,0,1,1.0,565,0,1963,289000
34,2,4,3.5,4330,436,2023,4449000
52,1,5,3.0,2735,10019,1981,925000
52,1,3,2.0,1850,7841,2020,619000
52,1,3,2.5,1965,12632,2018,649000
4,1,3,2.0,1237,4792,2021,419900
42,1,3,2.5,2639,14375,2020,1775000
20,1,3,2.0,1500,1307,2023,397000
4,1,5,2.5,3325,12197,2007,634900
2,1,5,3.5,3348,14810,2008,715000
34,2,3,2.5,2291,1307,2018,440000
4,1,3,2.0,2271,9148,2016,499900
20,1,3,2.0,1539,11761,1998,399900
34,0,2,2.0,1270,436,1964,550000
34,1,6,3.5,4100,11761,2007,1690000
4,1,4,2.0,1708,6098,1998,369900
10,1,4,2.5,2872,8276,2022,619990
46,1,6,2.0,3336,65776,1973,480000
52,1,3,2.0,1559,3049,1997,384900
6,1,4,1.0,3040,7405,1946,275000
34,1,5,1.0,2250,22651,1967,500000
34,1,4,2.0,1976,6970,1937,525000
52,1,5,3.0,3873,16117,2013,800000
20,1,2,2.0,1717,3485,2022,430000
56,1,6,1.0,2632,12197,1967,550000
20,1,6,3.0,4100,15246,2003,725000
56,1,3,2.0,1700,7841,2000,399900
10,1,4,2.0,2984,6534,1995,545000
52,1,2,2.0,1664,3049,2019,549900
34,1,6,2.0,3282,13504,1961,580000
44,1,4,1.0,1800,8276,1978,419000
10,2,3,2.0,1410,436,2018,384999
34,2,4,2.0,2418,1307,2014,439900
42,2,5,3.5,4232,4356,2007,6500000
4,2,3,2.5,1593,871,2008,339900
10,1,5,1.0,2544,10890,1955,540000
52,0,1,1.0,740,0,1982,330000
34,1,4,3.5,2604,2614,2016,579999
50,1,5,3.0,2686,43560,2002,799000
50,1,5,3.0,2686,43560,2002,799000
52,1,3,2.0,1428,3049,2003,379000
34,1,3,2.5,3248,4792,2007,595000
48,1,6,5.5,8696,47480,2007,2799900
2,2,2,1.0,1359,1742,2016,335000
34,1,4,1.0,1872,8276,1974,440000
56,1,4,1.0,2008,8712,1995,475000
4,2,2,1.0,780,3049,1955,219990
52,1,4,2.0,2141,9583,2014,609000
34,1,4,2.0,2475,10890,1964,1300000
48,1,3,2.5,2939,0,2023,619900
34,1,3,2.0,1080,8712,1959,365000
48,1,4,2.5,3236,7841,2018,579900
48,2,3,2.5,2635,1307,2023,450000
34,2,3,1.5,1828,1742,2002,400000
34,1,3,1.0,1449,11761,1950,396000
4,1,7,1.0,3923,15246,1954,570000
50,0,3,1.0,1444,1307,2015,715000
4,1,3,1.0,1140,6098,1996,319990
48,1,3,2.5,1425,6098,2020,500000
52,1,4,2.0,2181,12197,2005,697000
52,1,2,2.0,1023,3485,2018,359900
10,1,5,3.0,2550,13504,1960,530000
10,1,3,2.0,1443,7841,1995,385000
48,0,2,1.0,906,871,2020,274900
48,2,2,1.5,1070,436,2003,281000
48,2,4,2.0,2774,2614,1993,449900
34,1,4,1.0,2427,9148,1975,850000
34,2,3,3.5,2597,1307,2008,535000
34,1,3,2.0,1866,12197,1988,550000
34,1,4,2.0,1888,8276,1978,415000
34,1,3,2.0,1872,8712,1975,425000
56,0,4,3.0,1976,871,2009,370000
48,1,4,3.0,2767,3485,2019,675000
44,1,5,2.0,2673,8276,2010,494900
34,2,2,2.0,1202,436,2007,329900
34,1,5,3.5,1778,8276,1987,429900
34,1,4,2.5,2632,6098,1954,989000
34,1,4,2.0,2072,7841,1974,435000
34,1,4,3.0,2192,6098,1993,454200
34,1,3,2.0,1760,9148,1958,520000
10,1,5,3.5,3664,10890,2014,729900
10,1,5,3.5,3664,10890,2015,729900
52,1,5,3.0,2218,12197,2008,550000
24,1,1,1.0,837,22216,2007,399000
34,1,3,3.0,3735,6970,2016,950000
48,0,2,1.0,851,871,1981,289900
10,1,6,3.5,3026,16117,2000,565000
56,2,3,2.5,1380,871,2009,319000
56,1,4,3.0,2416,11761,1969,524900
56,1,4,1.0,1767,5663,1915,334900
48,1,5,4.0,3401,7405,2023,684990
34,0,2,2.0,1184,436,1984,359900
52,1,5,5.0,4480,8276,2021,3999000
52,1,3,2.5,1744,43124,2006,472000
48,2,3,2.5,2509,1307,2023,409900
34,1,3,2.0,1195,10019,1910,467000
10,1,4,3.5,5515,2178,2022,1400000
38,1,6,3.0,3348,29185,1995,450000
8,1,3,1.0,1104,16553,1940,250000
48,1,4,1.0,2538,38333,1961,750000
48,1,4,2.5,3446,7841,2022,799000
40,1,3,1.0,1701,78844,1987,370000
52,1,4,2.0,1694,8276,2006,599900
50,1,4,3.5,4217,33106,2018,3345000
2,1,4,2.5,2723,12197,2019,574500
48,1,6,4.0,4392,10890,2007,621000
48,1,6,4.5,4852,14375,2022,1075000
10,1,5,1.0,2602,12197,2012,545900
4,1,3,3.0,3296,14375,2022,700000
34,1,4,2.0,1952,6098,1941,439000
34,0,3,2.0,1163,436,2004,319000
48,1,5,3.0,2706,13068,1967,524900
56,1,3,2.0,2147,2178,2001,625000
34,1,7,5.0,4983,21780,1997,1275000
44,0,3,2.0,2448,436,2000,399000
50,1,6,8.0,6711,167270,2023,7395000
44,1,3,2.0,3499,10019,2022,580000
48,2,3,2.5,2608,1307,2012,399999
2,1,5,2.5,3557,10019,2006,470000
56,1,4,2.0,1816,10019,1975,395000
12,1,3,3.0,2147,7405,2022,424999
52,1,3,2.0,1674,3049,2001,465000
52,1,4,2.0,1517,7841,1992,420000
52,1,3,3.5,4872,23522,2023,2795000
48,2,3,2.5,2347,1307,2022,376900
48,1,3,1.0,1014,10454,1948,385000
52,1,3,3.0,2796,12632,1994,725000
48,1,5,4.0,3401,7405,2023,664990
48,2,3,2.5,2269,1742,2020,449000
42,1,5,3.0,3240,32670,2015,975000
10,1,5,3.0,3969,13068,1998,595000
20,2,3,2.5,1781,4356,2006,345500
34,1,2,2.0,3289,5227,2023,516950
52,2,3,2.0,2085,2614,1992,409500
44,1,3,2.5,4844,21780,2022,619990
48,1,4,2.0,2122,7405,2005,464900
48,0,3,2.0,1237,1307,2005,320000
22,1,1,1.0,738,9583,1908,270000
34,0,1,1.0,809,436,1964,399000
52,1,3,3.5,2514,6970,2022,849000
34,0,3,2.5,2838,436,1997,525000
52,1,3,2.5,2667,20038,2023,895000
48,1,4,2.5,3080,9583,2018,625000
28,1,3,1.0,1868,171626,1975,650000
34,1,4,2.0,1843,8712,1947,484900
48,1,4,2.5,3538,22216,2015,615000
56,2,3,2.5,2075,436,2023,389900
52,2,2,2.0,985,2023,0,0
52,2,2,2.0,985,2023,0,0
52,2,2,2.0,985,2023,0,0
48,0,4,3.0,1344,1984,0,0
48,0,4,3.0,1344,1984,0,0
34,2,3,1.5,1620,1977,0,0
4,1,2,1.0,1550,1920,0,0
32,2,4,3.5,2448,2022,0,0
56,1,3,1.0,3634,2017,0,0
2,1,3,2.5,2005,1995,0,0
28,1,6,1.5,4077,2004,0,0
34,2,4,3.5,2249,2008,0,0
48,1,4,2.5,2815,2013,0,0
34,1,3,2.0,2003,2001,0,0
44,1,3,1.5,1847,1915,0,0
48,1,3,2.5,2980,2021,0,0
48,1,3,1.0,1408,2002,0,0
48,1,3,2.0,2050,1957,0,0
10,1,4,2.5,1752,2016,0,0
34,1,6,1.5,3571,1983,0,0
34,1,3,1.0,1344,1955,0,0
34,1,5,2.5,4374,2009,0,0
48,2,5,2.0,2097,1994,0,0
44,1,3,2.0,3768,2023,0,0
56,1,5,1.0,2668,1965,0,0
56,2,3,2.5,1516,2000,0,0
48,1,5,3.0,3102,2017,0,0
34,2,2,2.5,1556,2018,0,0
52,1,4,2.0,1926,2014,0,0
52,1,3,2.0,1972,1987,0,0
52,1,5,3.5,3450,2022,0,0
48,1,7,4.5,5081,2021,0,0
6,1,4,1.0,1932,1995,0,0
56,1,3,2.0,1936,1993,0,0
34,1,6,4.0,7867,2022,0,0
34,1,3,1.0,2052,1954,0,0
48,1,5,3.5,2936,1994,0,0
10,1,5,3.0,2958,1977,0,0
48,1,7,4.0,4462,1992,0,0
10,1,5,2.5,3469,2003,0,0
48,2,3,2.5,1381,2016,0,0
52,1,6,4.0,3712,1979,0,0
48,1,5,3.5,4096,2022,0,0
44,1,3,2.0,4590,2022,0,0
48,0,2,1.5,1032,1974,0,0
34,0,2,1.0,915,1986,0,0
34,1,5,3.0,2484,1963,0,0
34,1,4,4.5,4870,2019,0,0
56,1,4,1.0,3539,1956,0,0
4,1,3,2.0,2169,1912,0,0
10,1,3,1.5,2751,2020,0,0
48,2,4,3.5,2300,2021,0,0
48,1,3,2.0,1453,2006,0,0
52,1,2,2.0,1001,2023,0,0
34,0,2,1.0,1385,1976,0,0
48,1,3,2.5,1665,0,0,0
52,2,3,3.5,1920,2018,0,0
56,1,5,3.0,4352,2018,0,0
34,1,4,2.5,3882,2018,0,0
56,1,4,2.5,3108,1985,0,0
48,1,8,4.0,5122,2011,0,0
34,1,5,1.5,2296,1962,0,0
34,1,3,2.0,1722,1953,0,0
34,1,3,2.5,3328,2016,0,0
10,2,3,2.0,1303,2012,0,0
34,0,2,2.0,1373,1982,0,0
10,1,3,1.5,1966,1955,0,0
52,1,3,2.0,2863,2000,0,0
52,1,3,2.0,1466,1999,0,0
34,0,3,2.5,2306,2018,0,0
34,1,5,2.5,3577,2003,0,0
56,1,6,3.5,3119,2011,0,0
52,1,5,3.5,3201,1985,0,0
42,0,1,1.0,727,1983,0,0
34,1,5,2.5,3917,1995,0,0
34,1,4,1.0,5928,2006,0,0
12,1,5,2.0,3278,1969,0,0
34,1,3,1.0,1424,1958,0,0
34,1,6,2.5,3433,2017,0,0
52,2,2,2.0,1127,0,0,0
52,2,3,2.5,1831,0,0,0
34,1,4,1.0,1986,1975,0,0
34,2,3,3.5,2348,2016,0,0
34,1,5,2.0,2820,1956,0,0
52,1,4,2.5,1657,2023,0,0
52,2,5,5.5,2608,2020,0,0
34,2,2,1.0,1117,1990,0,0
44,1,4,1.0,1796,1962,0,0
10,1,5,3.5,5398,2015,0,0
52,1,5,5.0,6948,2014,0,0
52,0,1,1.0,504,1984,0,0
34,1,6,2.5,4078,2000,0,0
34,1,4,1.0,2880,1973,0,0
34,1,5,1.5,2444,1977,0,0
34,1,3,2.0,2209,2007,0,0
34,1,3,1.5,1002,1955,0,0
34,1,5,2.5,4072,2002,0,0
34,1,3,1.0,1176,1954,0,0
34,1,2,1.0,1230,1990,0,0
56,1,3,1.0,1850,1971,0,0
10,0,2,1.0,841,1970,0,0
28,1,2,1.0,1280,1895,0,0
34,1,3,1.0,2030,1972,0,0
12,1,3,2.0,1692,1972,0,0
52,1,3,2.0,1972,1987,0,0
10,1,3,1.5,2304,1996,0,0
10,1,5,2.0,3523,1981,0,0
10,1,4,1.5,1950,1976,0,0
34,1,1,1.0,456,1891,0,0
34,1,5,1.0,2424,1970,0,0
34,2,3,2.5,1573,2003,0,0
34,1,3,1.0,1359,1988,0,0
34,1,4,1.0,1620,1951,0,0
34,1,2,1.0,928,1951,0,0
34,1,4,1.0,2432,1970,0,0
34,2,3,2.5,1566,2011,0,0
44,1,6,3.0,3258,2014,0,0
48,1,4,2.5,2126,2018,0,0
34,1,4,2.0,3509,1957,0,0
10,1,4,2.5,4384,1978,0,0
52,1,5,4.0,4286,2007,0,0
52,1,4,2.5,2553,0,0,0
48,1,6,3.5,6138,2007,0,0
44,1,4,2.0,3088,2007,0,0
56,1,4,1.0,1732,1947,0,0
56,1,6,3.5,4870,2004,0,0
48,0,2,1.0,925,2021,0,0
44,1,3,2.0,1961,2000,0,0
52,2,3,2.0,1341,1995,0,0
34,2,3,2.5,2486,2006,0,0
34,1,5,3.5,3828,1990,0,0
34,1,3,1.0,1580,1987,0,0
34,1,6,3.0,3604,2004,0,0
10,1,4,3.0,2052,1980,0,0
10,1,5,2.0,3567,1992,0,0
2,1,6,3.0,2580,2007,0,0
48,1,3,2.0,3578,2004,0,0
6,1,2,1.0,750,1942,0,0
48,2,3,2.5,1902,2014,0,0
52,1,4,1.5,3029,2015,0,0
10,0,3,2.5,2172,1977,0,0
10,2,4,3.5,2015,2023,0,0
44,1,5,2.5,2022,2004,0,0
52,1,3,2.0,1369,2013,0,0
34,1,4,2.0,1700,1990,0,0
34,2,4,3.5,2489,2019,0,0
10,1,3,2.0,1660,2023,0,0
10,1,5,3.5,3700,2015,0,0
40,1,3,1.0,919,1928,0,0
34,1,7,3.5,3371,2003,0,0
34,1,3,2.0,1854,1987,0,0
10,1,4,2.5,2100,1989,0,0
